year,category,oznaka_ceste,road_number,counter_id,naziv,smjer,pgdp,pldp,od,do,section_desc,length_km,brojenje,lat,lon,od_loc,do_loc,length_km_loc,naziv_loc
2022,DC,DC60,60,5510,Cista Velika,,3019.0,3588.0,LC67093,ŽC6153,L67093 - Ž6153,3.7,NAB,43.534104,16.871285,LC67093,ŽC6153,3.7,Cista Velika
2022,DC,DC60,60,5901,Lovreć,,3149.0,3739.0,LC67101,ŽC6173,L67101 - Ž6173,0.9,NAB,43.492304,16.978946,LC67101,ŽC6173,0.9,Lovreć
2022,DC,DC60,60,6001,Grubine,,7626.0,10809.0,LC67159,ŽC6186,L67159 - Ž6186,2.6,NAB,43.430018,17.170582,LC67159,ŽC6186,2.6,Grubine
2022,DC,DC60,60,6012,Vinjani Donji,,5376.0,6253.0,DC76,LC67161,D76 - L67161,2.1,NAB,43.44265,17.23558,DC76,LC67161,2.1,Vinjani Donji
2022,DC,DC62,62,6014,Zagvozd,,5834.0,9406.0,DC76,LC67143,D76 - L67143,0.3,NAB,43.399583,17.050145,DC76,DC76,0.65,Zagvozd
2022,DC,DC62,62,6002,Ravča - zapad,zapad,844.0,1004.0,LC67199,DC512,L67199 - D512,1.0,PAB,,,,,,
2022,DC,DC62,62,6013,Vrgorac - zapad,zapad,1596.0,2148.0,DC512,ŽC6208,D512 - Ž6208,6.3,PAB,,,,,,
2022,DC,DC62,62,6101,Nova Sela,,652.0,717.0,A10,LC69008,A10 - L69008,2.0,PAB,,,,,,
2022,DC,DC64,64,2820,Pićan,,2750.0,3316.0,LC50086,LC50123,L50086 - L50123,1.6,NAB,45.190907,14.077319,LC50086,LC50123,1.6,Pićan
2022,DC,DC64,64,2831,Vozilići - sjever,sjever,4828.0,7165.0,DC500,DC66,D500 - D66,1.4,PAB,45.16265,14.15197,DC500,DC66,1.4,Vozilići - sjever
2022,DC,DC66,66,3904,Loborika,,6870.0,9614.0,DC401,LC50170,D401 - L50170,2.1,PAB,,,,,,
2022,DC,DC66,66,2747,Kujići,,3172.0,4844.0,LC50145,LC50182,L50145 - L50182,4.4,PAB,45.0103,13.9823,LC50145,LC50153,4.2,Kujići
2022,DC,DC66,66,2817,Raša,,3577.0,5225.0,DC421,ŽC5103,D421 - Ž5103,8.4,PAB,,,,,,
2022,DC,DC66,66,2815,Stepčići,,6972.0,9747.0,LC50185,DC64,L50185 - D64,5.5,NAB,45.146718,14.151278,LC50185,DC64,5.5,Stepčići
2022,DC,DC66,66,2805,Plomin,,2096.0,3690.0,LC50180,DC402,L50180 - D402,9.5,PAB,,,,,,
2022,DC,DC66,66,2814,Medveja,,4452.0,7209.0,ŽC5082,ŽC5050,Ž5082 - Ž5050,7.7,NAB,45.263049,14.264478,ŽC5082,ŽC5050,7.7,Medveja
2022,DC,DC66,66,2813,Opatija - jug,jug,13134.0,17854.0,ŽC5048,ŽC5051,Ž5048 - Ž5051,1.6,NAB,45.319582,14.29321,ŽC5048,ŽC5051,1.6,Opatija - jug
2022,DC,DC69,69,2306,Voćin,,1185.0,1196.0,ŽC4044,ŽC4100,Ž4044 - Ž4100,19.1,NAB,45.620538,17.554256,ŽC4044,LC40069,0.6,Voćin
2022,DC,DC70,70,5918,Omiš - sjever,sjever,5164.0,7787.0,DC8,ŽC6165,D8 - Ž6165,4.1,NAB,43.448631,16.692765,DC8,ŽC6165,4.1,Omiš - sjever
2022,DC,DC72,72,3626,Slavonski Brod 2,,11029.0,10950.0,DC53,DC423,D53 - D423,2.7,NAB,45.16285,18.00102,DC53,DC423,2.7,Slavonski Brod 2
2022,DC,DC74,74,1125,Žutnica,,1424.0,1486.0,DC207,LC22013,D207 - L22013,8.1,PAB,,,,,,
2022,DC,DC74,74,1126,Bednja,,2583.0,2536.0,LC25013,LC25108,L25013 - L25108,3.7,NAB,46.2228,15.99317,LC25105,LC25108,3.7,Bednja
2022,DC,DC75,75,2755,Marija na Krasu,,4098.0,6349.0,ŽC5214,LC50005,Ž5214 - L50005,3.1,NAB,45.45568,13.59323,ŽC5214,LC50005,3.1,Marija na Krasu
2022,DC,DC75,75,2708,Dajla,,5776.0,9715.0,LC50040,DC301,L50040 - D301,5.5,NAB,45.3567,13.55597,LC50040,DC301,5.5,Dajla
2022,DC,DC75,75,2765,Vrvari,,15521.0,22849.0,LC50046,DC302,L50046 - D302,0.7,NAB,45.2261,13.62483,LC50046,DC302,0.7,Vrvari
2022,DC,DC75,75,2757,Funtana,,8666.0,17315.0,LC50091,ŽC5071,L50091 - Ž5071,5.8,NAB,45.19815,13.60307,ŽC5116,ŽC5071,5.8,Funtana
2022,DC,DC75,75,2717,Bale,,2916.0,4632.0,ŽC5098,ŽC5096,Ž5098 - Ž5096,2.9,NAB,45.037077,13.789818,ŽC5098,ŽC5096,2.9,Bale
2022,DC,DC75,75,3905,Pula - sjever,sjever,11473.0,13570.0,ŽC5117,LC50160,Ž5117 - L50160,2.3,PAB,44.91435,13.84947,ŽC5117,LC50160,2.3,Pula - sjever
2022,DC,DC76,76,6026,Tunel Sveti Ilija,,6706.0,14826.0,LC67177,A1,L67177 - A1,7.7,NAB,43.3938,17.03715,LC67177,LC67143,6.1,Tunel Sveti Ilija
2022,DC,DC76,76,6037,Poljica,,4898.0,7905.0,ŽC6178,LC67150,Ž6178 - L67150,2.2,PAB,43.42505,17.1313,LC67160,ŽC6183,2.0,Poljica
2022,DC,DC76,76,6011,Vinjani Gornji,,2218.0,2860.0,LC67168,GP,L67168 - GP,1.8,PAB,,,,,,
2022,DC,DC77,77,2751,Žminj,,3288.0,3685.0,ŽC5077,LC50132,Ž5077 - L50132,2.7,NAB,45.13633,13.8994,ŽC5077,LC50132,2.7,Žminj
2022,DC,DC77,77,3915,Vodnjan,,5060.0,5934.0,LC50144,ŽC5101,L50144 - Ž5101,2.2,NAB,44.97492,13.86637,LC50144,ŽC5101,2.2,Vodnjan
2022,DC,DC99,99,2938,Drivenik,,1273.0,1597.0,DC501,ŽC5089,D501 - Ž5089,6.4,NAB,45.247443,14.629839,DC501,ŽC5089,6.4,Drivenik
2022,DC,DC100,100,4001,Predošćica,,616.0,1542.0,LC58084,DC101,L58084 - D101,10.1,PAB,,,,,,
2022,DC,DC100,100,4006,Cres,,2269.0,4668.0,DC101,ŽC5124,D101 - Ž5124,2.3,NAB,44.97533,14.41253,DC101,ŽC5124,2.3,Cres
2022,DC,DC100,100,4003,Ćunski,,2568.0,4774.0,LC58115,ŽC5157,L58115 - Ž5157,6.3,NAB,44.589655,14.407823,LC58115,ŽC5157,6.3,Ćunski
2022,DC,DC102,102,2922,Omišalj,,12094.0,22002.0,LC58065,DC129,L58065 - D129,0.8,NAB,45.195386,14.560323,LC58065,DC129,0.8,Omišalj
2022,DC,DC102,102,2924,Sveti Vid,,11489.0,21092.0,ŽC5084,ŽC5086,Ž5084 - Ž5086,3.1,PAB,,,,,,
2022,DC,DC102,102,2934,Krk,,6540.0,12797.0,ŽC5131,ŽC5131,Ž5131 - Ž5131,2.3,NAB,45.034408,14.576607,ŽC5131,ŽC5131,2.3,Krk
2022,DC,DC102,102,2946,Punat - sjever,sjever,4257.0,8906.0,ŽC5125,ŽC5183,Ž5125 - Ž5183,1.6,NAB,45.04203,14.62495,ŽC5125,ŽC5183,1.6,Punat - sjever
2022,DC,DC104,104,2947,Strilčići,,3444.0,6081.0,LC58070,LC58085,L58070 - L58085,3.6,NAB,45.09183,14.53257,LC58070,LC58085,3.6,Strilčići
2022,DC,DC105,105,4106,Barbat na Rabu,,1713.0,4024.0,ŽC5139,TP,Ž5139 - TP,6.4,NAB,44.720799,14.823029,ŽC5139,TP,6.4,Barbat na Rabu
2022,DC,DC106,106,4801,Most otok Pag,,3564.0,7932.0,ŽC6005,ŽC6007,Ž6005 - Ž6007,17.6,PAB,44.31632,15.26772,ŽC6005,ŽC6007,17.6,Most otok Pag
2022,DC,DC106,106,4822,Vulete,,2663.0,6550.0,ŽC6007,LC63027,Ž6007 - L63027,4.5,NAB,44.258503,15.368625,ŽC6007,LC63027,4.5,Vulete
2022,DC,DC109,109,4813,Brbinj,,441.0,1047.0,DC124,LC63095,D124 - L63095,1.9,PAB,,,,,,
2022,DC,DC110,110,4815,Kukljica,,1733.0,3318.0,LC63171,LC63110,L63171 - L63110,4.9,PAB,44.02895,15.24985,LC63171,LC63110,4.9,Kukljica
2022,DC,DC113,113,5907,Supetar - jug,jug,2838.0,4437.0,DC114,LC67172,D114 - L67172,4.2,NAB,43.373527,16.559033,DC114,LC67172,4.2,Supetar - jug
2022,DC,DC115,115,5919,Gornji Humac,,1540.0,3300.0,DC113,ŽC6192,D113 - Ž6192,1.0,PAB,43.28772,16.71753,DC113,ŽC6192,1.0,Gornji Humac
2022,DC,DC116,116,5927,Dubovica,,2086.0,4076.0,ŽC6280,ŽC6252,Ž6280 - Ž6252,5.5,NAB,43.1668,16.5578,ŽC6280,ŽC6252,5.5,Dubovica
2022,DC,DC116,116,5917,Jelsa,,2258.0,4062.0,LC67194,LC67196,L67194 - L67196,26.3,NAB,43.15679,16.686805,LC67194,LC67234,0.5,Jelsa
2022,DC,DC117,117,5801,Vis,,543.0,1055.0,ŽC6212,LC67212,Ž6212 - L67212,0.5,PAB,,,,,,
2022,DC,DC118,118,6403,Žrnovo,,2067.0,3662.0,LC69073,LC69073,L69073 - L69073,1.5,NAB,42.938026,17.104267,LC69073,LC69073,1.5,Žrnovo
2022,DC,DC120,120,6504,Babino Polje,,539.0,1017.0,LC69037,DC123,L69037 - D123,15.5,NAB,42.733889,17.552573,LC69072,LC69072,3.0,Babino Polje
2022,DC,DC121,121,5304,Murter,,2482.0,5330.0,ŽC6250,ŽC6250,Ž6250 - Ž6250,2.8,PAB,,,,,,
2022,DC,DC121,121,5338,Ivinj,,5658.0,11329.0,ŽC6085,LC65032,Ž6085 - L65032,5.6,NAB,43.80293,15.6732,ŽC6085,LC65032,5.6,Ivinj
2022,DC,DC126,126,5443,Trogir,,14927.0,20073.0,ŽC6133,ŽC6134,Ž6133 - Ž6134,0.7,NAB,43.52182,16.26485,ŽC6133,ŽC6134,0.7,Trogir
2022,DC,DC126,126,5445,Mastrinka,,10473.0,16757.0,ŽC6134,ŽC6136,Ž6134 - Ž6136,0.4,NAB,43.51582,16.26768,ŽC6134,ŽC6136,0.4,Mastrinka
2022,DC,DC200,200,2701,Plovanija,,5555.0,9843.0,GP,DC510,GP - D510,2.2,NAB,45.455965,13.63487,GP,DC510,2.2,Plovanija
2022,DC,DC200,200,2718,Buje - zapad,zapad,5267.0,7594.0,ŽC5209,ŽC5070,Ž5209 - Ž5070,2.5,PAB,,,,,,
2022,DC,DC201,201,2704,Štrped,,2274.0,4213.0,LC50026,DC44,L50026 - D44,3.5,PAB,45.43562,13.9427,LC50023,LC50026,2.3,Štrped
2022,DC,DC203,203,2936,Mala Lešnica,,1210.0,2290.0,LC58022,DC3,L58022 - D3,9.7,NAB,45.440774,14.850036,LC58022,LC58113,9.5,Mala Lešnica
2022,DC,DC204,204,3001,Pribanjci,,1191.0,2401.0,LC34055,DC3,L34055 - D3,1.4,PAB,,,,,,
2022,DC,DC204,204,3040,Bosanci,,1805.0,3526.0,DC3,ŽC3175,D3 - Ž3175,3.5,NAB,45.42172,15.2774,DC3,ŽC3175,3.5,Bosanci
2022,DC,DC205,205,1109,Tuheljske Toplice,,4520.0,4709.0,ŽC2248,ŽC2155,Ž2248 - Ž2155,1.5,PAB,,,,,,
2022,DC,DC206,206,1112,Hum na Sutli,,2656.0,2598.0,DC233,DC229,D233 - D229,1.6,PAB,,,,,,
2022,DC,DC206,206,1133,Pregrada,,4120.0,4355.0,ŽC2118,DC507,Ž2118 - D507,1.5,PAB,,,,,,
2022,DC,DC206,206,1105,Petrovsko,,1619.0,1567.0,ŽC2120,DC1,Ž2120 - D1,9.1,PAB,,,,,,
2022,DC,DC207,207,1124,Hromec,,3559.0,4770.0,GP,ŽC2096,GP - Ž2096,5.3,NAB,46.208538,15.795952,GP,ŽC2096,5.3,Hromec
2022,DC,DC208,208,1202,Trnovec,,1012.0,1128.0,GP,ŽC2009,GP - Ž2009,2.6,NAB,46.38379,16.307342,GP,LC20056,1.4,Trnovec
2022,DC,DC209,209,1001,Mursko Središće,,5268.0,5852.0,ŽC2003,LC20003,Ž2003 - L20003,0.9,NAB,46.504034,16.431542,ŽC2006,LC20019,3.0,Mursko Središće
2022,DC,DC209,209,1201,Šenkovec,,11730.0,11939.0,LC20079,DC227,L20079 - D227,4.0,NAB,46.412245,16.423313,LC20079,DC227,4.0,Šenkovec
2022,DC,DC209,209,1257,Šenkovec - jug,jug,19583.0,19403.0,DC227,DC3,D227 - D3,2.8,PAB,,,,,,
2022,DC,DC210,210,1408,Repaš,,645.0,707.0,ŽC2116,LC26037,Ž2116 - L26037,3.1,NAB,46.13163,17.07852,ŽC2116,LC26037,3.1,Repaš
2022,DC,DC210,210,1402,Virje,,1461.0,1469.0,ŽC2114,LC26102,Ž2114 - L26102,3.2,PAB,,,,,,
2022,DC,DC211,211,2410,Baranjsko Petrovo Selo,,213.0,236.0,GP,DC517,GP - D517,2.0,PAB,,,,,,
2022,DC,DC212,212,2502,Suza,,2226.0,2488.0,ŽC4037,LC44011,Ž4037 - L44011,4.9,NAB,45.77276,18.764018,ŽC4037,LC44011,4.9,Suza
2022,DC,DC213,213,2511,Bijelo Brdo,,,,LC44084,LC44085,L44084 - L44085,3.9,NAB,45.516365,18.887531,LC44084,LC44085,3.9,Bijelo Brdo
2022,DC,DC213,213,2601,Erdut,,1939.0,1943.0,DC519,ŽC4093,D519 - Ž4093,6.6,PAB,,,,,,
2022,DC,DC214,214,4501,Posavski Podgajci,,1725.0,1962.0,ŽC4230,LC46054,Ž4230 - L46054,7.6,NAB,44.968119,18.822439,ŽC4230,LC46054,7.6,Posavski Podgajci
2022,DC,DC216,216,3109,Miholjsko,,1946.0,2319.0,ŽC3224,LC34144,Ž3224 - L34144,4.5,NAB,45.257636,15.693068,ŽC3224,LC34144,4.5,Miholjsko
2022,DC,DC217,217,4301,Ličko Petrovo Selo,,1941.0,3127.0,DC1,GP,D1 - GP,3.0,NAB,44.880562,15.725877,DC1,GP,3.0,Ličko Petrovo Selo
2022,DC,DC218,218,4310,Frkašić,,310.0,385.0,DC1,LC59102,D1 - L59102,29.7,NAB,44.7033,15.75978,DC1,LC59102,29.7,Frkašić
2022,DC,DC219,219,5502,Progon - istok,istok,896.0,971.0,DC56,LC67031,D56 - L67031,2.0,PAB,,,,,,
2022,DC,DC219,219,5501,Obrovac Sinjski,,517.0,560.0,LC67016,ŽC6122,L67016 - Ž6122,1.6,PAB,,,,,,
2022,DC,DC220,220,5520,Čaporice,,4660.0,6045.0,ŽC6260,DC60,Ž6260 - D60,4.5,NAB,43.586892,16.72136,ŽC6260,DC60,4.5,Čaporice
2022,DC,DC220,220,5506,Kamensko,,1802.0,2817.0,ŽC6125,GP,Ž6125 - GP,6.3,NAB,43.615668,16.959961,LC67104,GP,3.0,Kamensko
2022,DC,DC223,223,6605,Gornji Brgat,,1390.0,1824.0,GP,LC69048,GP - L69048,1.7,PAB,,,,,,
2022,DC,DC223,223,6610,Dubac,,4641.0,6266.0,ŽC6243,DC8,Ž6243 - D8,1.7,NAB,42.6312,18.15648,ŽC6243,DC8,1.7,Dubac
2022,DC,DC224,224,3304,Sunja,,1897.0,1947.0,ŽC3244,ŽC3211,Ž3244 - Ž3211,1.9,NAB,45.35705,16.549073,ŽC3244,ŽC3211,1.9,Sunja
2022,DC,DC224,224,3309,Gornji Hrastovac,,785.0,830.0,LC33126,LC33128,L33126 - L33128,5.3,PAB,,,,,,
2022,DC,DC225,225,1924,Šenkovec - istok,istok,2246.0,2273.0,ŽC3033,ŽC3035,Ž3033 - Ž3035,1.2,PAB,,,,,,
2022,DC,DC225,225,1925,Zaprešić - istok,istok,18781.0,18202.0,ŽC2186,A2,Ž2186 - A2,4.1,PAB,,,,,,
2022,DC,DC227,227,1243,Brezje,,6111.0,6190.0,ŽC2015,DC209,Ž2015 - D209,2.4,NAB,46.41358,16.40743,ŽC2015,DC209,2.4,Brezje
2022,DC,DC228,228,1805,Kamanje,,1368.0,1417.0,ŽC3097,ŽC3296,Ž3097 - Ž3296,7.5,NAB,45.644586,15.441877,ŽC3097,ŽC3296,7.5,Kamanje
2022,DC,DC228,228,1934,Mahićno,,5574.0,5456.0,ŽC3143,DC1,Ž3143 - D1,6.4,NAB,45.522856,15.540841,ŽC3143,DC1,6.4,Mahićno
2022,DC,DC229,229,1127,Zagorska Sela,,629.0,584.0,LC22025,DC205,L22025 - D205,4.0,NAB,46.09557,15.63498,LC22025,DC205,4.0,Zagorska Sela
2022,DC,DC231,231,1933,Sveta Nedelja,,22564.0,21564.0,ŽC3061,A3,Ž3061 - A3,0.6,NAB,45.800862,15.782704,ŽC3061,A3,0.6,Sveta Nedelja
2022,DC,DC232,232,3316,Drenov Bok,,293.0,310.0,ŽC3249,DC47,Ž3249 - D47,12.8,NAB,45.27708,16.86385,ŽC3249,DC47,12.8,Drenov Bok
2022,DC,DC235,235,6509,Doli - sjever,sjever,246.0,245.0,ŽC6228,DC8,Ž6228 - D8,4.3,NAB,42.81928,17.81163,ŽC6228,DC8,4.3,Doli - sjever
2022,DC,DC300,300,2705,Grando,,5518.0,7089.0,LC50006,LC50008,L50006 - L50008,2.8,PAB,,,,,,
2022,DC,DC301,301,2720,Bužinija - jug,jug,5418.0,9348.0,DC75,ŽC5070,D75 - Ž5070,3.7,PAB,,,,,,
2022,DC,DC302,302,2711,Žbandaj,,10883.0,16620.0,LC50089,ŽC5072,L50089 - Ž5072,3.6,PAB,45.21633,13.65762,LC50089,ŽC5072,3.6,Žbandaj
2022,DC,DC303,303,2716,Sošići,,6687.0,11791.0,ŽC5096,LC50128,Ž5096 - L50128,7.4,PAB,45.10833,13.76283,LC50128,DC75,1.0,Sošići
2022,DC,DC306,306,4821,Privlaka - sjever,sjever,5048.0,11164.0,LC63168,ŽC6273,L63168 - Ž6273,2.9,PAB,,,,,,
2022,DC,DC306,306,4808,Kožino,,12428.0,22257.0,LC63048,DC8,L63048 - D8,10.3,NAB,44.166135,15.201306,LC63048,DC8,10.3,Kožino
2022,DC,DC307,307,1936,Oroslavje,,5653.0,5601.0,LC22069,LC22069,L22069 - L22069,0.5,NAB,45.990835,15.915844,LC22069,LC22069,0.5,Oroslavje
2022,DC,DC307,307,1901,Stubičke Toplice,,6866.0,6973.0,LC22071,ŽC2200,L22071 - Ž2200,1.7,PAB,,,,,,
2022,DC,DC307,307,1236,Gusakovec,,851.0,878.0,ŽC2201,LC22078,Ž2201 - L22078,5.2,PAB,,,,,,
2022,DC,DC310,310,1953,Jastrebarsko,,4466.0,4373.0,LC31139,A1,L31139 - A1,4.6,NAB,45.6565,15.65448,LC31139,A1,4.6,Jastrebarsko
2022,DC,DC401,401,3911,Pula aerodrom,,3243.0,5460.0,DC66,ŽC5120,D66 - Ž5120,1.6,PAB,,,,,,
2022,DC,DC407,407,4827,Zadar,,22710.0,27943.0,luka,DC8,luka - D8,3.8,PAB,,,,,,
2022,DC,DC408,408,2035,Velika Gorica sj. obilaz.,,5709.0,4281.0,zr. luka,DC30,zr. luka - D30,3.8,NAB,,,zr. luka,DC30,3.8,Velika Gorica sj. obilaz.
2022,DC,DC409,409,5444,Divulje,,8981.0,17036.0,DC8,DC8,D8 - D8,6.3,NAB,43.53737,16.3039,DC8,DC8,6.3,Divulje
2022,DC,DC413,413,6038,Ploče,,3321.0,3899.0,DC425,ŽC6216,D425 - Ž6216,1.0,NAB,43.04736,17.44037,DC425,ŽC6216,1.0,Ploče
2022,DC,DC414,414,6401,Golubinica,,1936.0,4532.0,ŽC69025,DC415,Ž69025 - D415,6.7,PAB,42.97497,17.26918,LC69025,DC415,6.7,Golubinica
2022,DC,DC414,414,6502,Putniković,,2091.0,4519.0,ŽC6226,LC69030,Ž6226 - L69030,6.0,NAB,42.862577,17.552013,ŽC6226,DC8,6.0,Putniković
2022,DC,DC414,414,6505,Zamaslina,,4285.0,8446.0,LC69066,DC8,L69066 - D8,5.1,NAB,42.831077,17.733162,LC69066,DC237,5.1,Zamaslina
2022,DC,DC415,415,6404,Košarni Do,,1053.0,2101.0,LC69026,DC414,L69026 - D414,1.4,NAB,42.97292,17.29688,LC69026,DC414,1.4,Košarni Do
2022,DC,DC417,417,2517,Nemetin,,4277.0,4185.0,Osijek,DC213,Osijek - D213,5.7,PAB,45.53995,18.7635,Osijek,DC213,5.7,Osijek luka
2022,DC,DC420,420,6609,Sustjepan,,12027.0,14717.0,DC8,luka,D8 - luka,2.8,NAB,42.66907,18.0888,DC8,luka,2.8,Sustjepan
2022,DC,DC422,422,4828,Zemunik,,4185.0,7664.0,DC424,ŽC6040,D424 - Ž6040,4.0,PAB,44.09373,15.31945,DC424,ŽC6040,4.0,Zemunik
2022,DC,DC423,423,3625,Slavonski Brod 1,,14394.0,13890.0,DC514,DC72,D514 - D72,2.8,NAB,45.17027,18.0421,DC514,DC72,2.8,Slavonski Brod 1
2022,DC,DC424,424,4820,Gaženica,,9819.0,13957.0,DC8,DC422,D8 - D422,3.9,NAB,,,DC8,DC422,3.9,Gaženica
2022,DC,DC429,429,4315,Selište Drežničko,,4770.0,10008.0,DC42,LC59024,D42 - L59024,1.0,NAB,44.93475,15.6269,DC42,LC59024,1.0,Selište Drežničko
2022,DC,DC429,429,4311,Jezerce,,4359.0,9718.0,LC59025,DC1,L59025 - D1,9.9,NAB,44.86633,15.63875,LC59025,DC1,9.9,Jezerce
2022,DC,DC430,430,2062,Selnica Šćitarjevska,,9383.0,9749.0,DC30,zr. luka,D30 - zr. luka,2.1,NAB,,,DC30,zr. luka,2.1,Selnica Šćitarjevska
2022,DC,DC500,500,2811,Vranja,,2616.0,3971.0,LC50084,LC50087,L50084 - L50087,5.3,NAB,45.310149,14.133999,LC50084,LC50087,5.3,Vranja
2022,DC,DC501,501,2926,čv. Oštrovica - jug,jug,2930.0,6160.0,DC3,ŽC5059,D3 - Ž5059,7.4,PAB,45.30068,14.58395,A6,A7,7.1,čv. Oštrovica - jug
2022,DC,DC501,501,2918,Križišće,,1378.0,2491.0,ŽC5063,DC99,Ž5063 - D99,3.7,NAB,45.267595,14.607165,ŽC5063,ŽC5068,3.6,Križišće
2022,DC,DC502,502,4924,Smilčić - istok,istok,1987.0,2816.0,ŽC6023,ŽC6019,Ž6023 - Ž6019,6.6,PAB,,,,,,
2022,DC,DC503,503,4917,Kakma,,4331.0,6988.0,LC63126,LC63119,L63126 - L63119,1.5,PAB,,,,,,
2022,DC,DC507,507,1129,Martinišće,,5983.0,5638.0,ŽC2189,DC205,Ž2189 - D205,2.0,NAB,46.03218,15.85315,LC22041,DC205,2.0,Martinišće
2022,DC,DC510,510,2748,Kaštel - sjever,sjever,6632.0,12396.0,DC200,ŽC5209,D200 - Ž5209,0.6,PAB,,,,,,
2022,DC,DC512,512,6039,Stupica,,1410.0,2549.0,ŽC6198,ŽC6199,Ž6198 - Ž6199,8.2,NAB,43.25777,17.08117,ŽC6198,ŽC6199,8.2,Stupica
2022,DC,DC514,514,3622,Slavonski Brod - Šestinac,,8379.0,8438.0,DC53,DC423,D53 - D423,1.9,NAB,45.17785,18.04305,DC53,DC423,1.9,Slavonski Brod - Šestinac
2022,DC,DC515,515,2418,Našice obilaznica,,2419.0,2389.0,DC2,ŽC4168,D2 - Ž4168,2.0,NAB,45.5074,18.11903,DC2,ŽC4168,2.0,Našice obilaznica
2022,DC,DC515,515,3621,Bračevci,,1588.0,1653.0,LC44100,LC44101,L44100 - L44101,3.4,NAB,45.435497,18.265604,LC44100,LC44101,3.4,Bračevci
2022,DC,DC516,516,6701,Pločice,,1115.0,1630.0,DC8,ŽC6240,D8 - Ž6240,4.6,PAB,,,,,,
2022,DC,DC517,517,2504,Majiške Međe,,1507.0,1615.0,ŽC4041,LC44030,Ž4041 - L44030,1.2,PAB,,,,,,
2022,DC,DC517,517,2403,Belišće - sjever,sjever,1290.0,1393.0,ŽC4033,LC44026,Ž4033 - L44026,2.1,NAB,45.72068,18.432963,ŽC4033,LC44026,2.1,Belišće - sjever
2022,DC,DC517,517,2415,Harkanovci,,1047.0,989.0,LC44050,LC44020,L44050 - L44020,2.8,NAB,45.58928,18.3323,LC44050,LC44020,2.8,Harkanovci
2022,DC,DC518,518,2509,Brijest,,5321.0,4926.0,DC2,LC44110,D2 - L44110,7.5,NAB,45.516884,18.675051,DC2,LC44110,7.5,Brijest
2022,DC,DC518,518,3741,Jarmina,,3531.0,3387.0,ŽC4134,ŽC4149,Ž4134 - Ž4149,4.1,NAB,45.32768,18.72892,ŽC4134,ŽC4149,4.1,Jarmina
2022,DC,DC519,519,3704,Borovo - sjever,sjever,1216.0,1545.0,LC44116,LC46003,L44116 - L46003,4.8,PAB,,,,,,
2022,DC,DC522,522,4918,Lovinac,,2218.0,4951.0,LC59099,ŽC5165,L59099 - Ž5165,7.9,NAB,44.463524,15.686248,LC59099,ŽC5165,7.9,Lovinac
2022,DC,DC525,525,3508,Krajačići,,1793.0,1895.0,ŽC4162,ŽC4244,Ž4162 - Ž4244,8.5,NAB,45.21412,17.8514,ŽC4162,ŽC4244,8.5,Krajačići
2022,DC,DC525,525,3525,Gornji Andrijevci,,5474.0,5465.0,ŽC4244,LC42030,Ž4244 - L42030,2.5,NAB,45.17833,17.87057,ŽC4244,LC42030,2.5,Gornji Andrijevci
2022,DC,DC528,528,1265,Kneginec Donji,,8827.0,9771.0,DC2,ŽC2070,D2 - Ž2070,1.4,NAB,46.26492,16.37812,DC2,ŽC2070,1.4,Kneginec Donji
2022,DC,DC540,540,2037,Komin,,2158.0,2052.0,LC31003,DC3,L31003 - D3,0.3,NAB,45.997886,16.279156,LC31003,DC3,0.3,Komin
2022,DC,DC541,541,3042,Veliki Modruš Potok,,2383.0,4108.0,DC6,ŽC3141,D6 - Ž3141,2.6,NAB,45.49923,15.39973,DC6,ŽC3141,2.6,Veliki Modruš Potok
2022,DC,DC543,543,1943,Donja Zdenčina,,3675.0,4404.0,DC1,ŽC3106,D1 - Ž3106,2.2,NAB,45.67688,15.75732,DC1,ŽC3106,2.2,Donja Zdenčina
2022,DC,DC544,544,2147,Farkaševac,,2700.0,2706.0,DC12,ŽC3042,D12 - Ž3042,1.1,NAB,45.88647,16.6339,DC12,ŽC3042,1.1,Farkaševac
2022,DC,DC546,546,1942,Brlenić,,2698.0,2639.0,ŽC3297,LC31136,Ž3297 - L31136,3.7,NAB,45.62832,15.55158,ŽC3297,LC31136,3.7,Brlenić
2022,DC,DC547,547,4927,Obrovac,,631.0,961.0,DC54,DC27,D54 - D27,3.0,NAB,44.2163,15.66723,DC54,DC27,3.0,Obrovac
2022,DC,DC548,548,2146,Bjelovar istočna obilaznica,,2356.0,2361.0,DC43,DC28,D43 - D28,4.5,NAB,45.90622,16.87667,DC43,DC28,4.5,Bjelovar istočna obilaznica
2022,AC,A1,A1,1916,Lučko - jug,jug,41674.0,67801.0,čv. Lučko,čv. Zdenčina,čv. Lučko - čv. Zdenčina,15.4,NB,,,,,,
2022,AC,A1,A1,1931,Zdenčina - jug,jug,41206.0,68947.0,čv. Zdenčina,čv. Jastrebarsko,čv. Zdenčina - čv. Jastrebarsko,6.7,NB,,,,,,
2022,AC,A1,A1,1920,Jastrebarsko - jug,jug,38557.0,67440.0,čv. Jastrebarsko,čv. Karlovac,čv. Jastrebarsko - čv. Karlovac,18.2,NB,,,,,,
2022,AC,A1,A1,1804,Karlovac - jug,jug,31824.0,60483.0,čv. Karlovac,čv. Novigrad,čv. Karlovac - čv. Novigrad,11.5,NB,,,,,,
